,NAME,submission_date,avg_mobility
420460,Montana,06/08/2020,15.8
420461,Montana,06/09/2020,24.0
420462,Montana,06/10/2020,32.2
420463,Montana,06/11/2020,40.2
420464,Montana,06/12/2020,36.4
420465,Montana,06/13/2020,33.4
420466,Montana,06/14/2020,27.0
420467,Montana,06/15/2020,34.8
420468,Montana,06/16/2020,26.4
420469,Montana,06/17/2020,17.0
420470,Montana,06/18/2020,33.8
420471,Montana,06/19/2020,38.0
420472,Montana,06/20/2020,40.0
420473,Montana,06/21/2020,47.6
420474,Montana,06/22/2020,50.8
420475,Montana,06/23/2020,55.0
420476,Montana,06/24/2020,44.0
420477,Montana,06/25/2020,50.0
420478,Montana,06/26/2020,48.8
420479,Montana,06/27/2020,46.0
420480,Montana,06/28/2020,33.2
420481,Montana,06/29/2020,26.4
420482,Montana,06/30/2020,33.8
420483,Montana,07/01/2020,47.8
420484,Montana,07/02/2020,68.6
420485,Montana,07/03/2020,61.2
420486,Montana,07/04/2020,50.0
420487,Montana,07/05/2020,57.2
420488,Montana,07/06/2020,64.6
420489,Montana,07/07/2020,47.8
420490,Montana,07/08/2020,54.0
420491,Montana,07/09/2020,58.8
420492,Montana,07/10/2020,46.4
420493,Montana,07/11/2020,57.8
420494,Montana,07/12/2020,56.4
420495,Montana,07/13/2020,56.0
420496,Montana,07/14/2020,58.4
420497,Montana,07/15/2020,56.8
420498,Montana,07/16/2020,60.4
420499,Montana,07/17/2020,45.6
420500,Montana,07/18/2020,54.2
420501,Montana,07/19/2020,62.2
420502,Montana,07/20/2020,60.0
420503,Montana,07/21/2020,60.0
420504,Montana,07/22/2020,57.6
420505,Montana,07/23/2020,50.8
420506,Montana,07/24/2020,52.8
420507,Montana,07/25/2020,55.6
420508,Montana,07/26/2020,65.4
420509,Montana,07/27/2020,60.8
420510,Montana,07/28/2020,55.4
420511,Montana,07/29/2020,53.2
420512,Montana,07/30/2020,57.8
420513,Montana,07/31/2020,52.2
420514,Montana,08/01/2020,54.0
420515,Montana,08/02/2020,64.0
420516,Montana,08/03/2020,58.0
420517,Montana,08/04/2020,61.2
420518,Montana,08/05/2020,56.4
420519,Montana,08/06/2020,54.0
420520,Montana,08/07/2020,49.4
420521,Montana,08/08/2020,53.8
420522,Montana,08/09/2020,62.8
420523,Montana,08/10/2020,59.6
420524,Montana,08/11/2020,58.8
420525,Montana,08/12/2020,50.0
420526,Montana,08/13/2020,53.2
420527,Montana,08/14/2020,50.4
420528,Montana,08/15/2020,53.2
420529,Montana,08/16/2020,60.2
420530,Montana,08/17/2020,
420531,Montana,08/18/2020,
420532,Montana,08/19/2020,
420533,Montana,08/20/2020,
420534,Montana,08/21/2020,
420535,Montana,08/22/2020,
420536,Montana,08/23/2020,
420537,Montana,08/24/2020,
420538,Montana,08/25/2020,
420539,Montana,08/26/2020,
420540,Montana,08/27/2020,
420541,Montana,08/28/2020,
420542,Montana,08/29/2020,
420543,Montana,08/30/2020,
420544,Montana,08/31/2020,
420545,Montana,09/01/2020,
420546,Montana,09/02/2020,
420547,Montana,09/03/2020,
420548,Montana,09/04/2020,
420549,Montana,09/05/2020,
420550,Montana,09/06/2020,
420551,Montana,09/07/2020,
420552,Montana,09/08/2020,
420553,Montana,09/09/2020,
420554,Montana,09/10/2020,
420555,Montana,09/11/2020,40.0
420556,Montana,09/12/2020,45.8
420557,Montana,09/13/2020,42.2
420558,Montana,09/14/2020,41.8
420559,Montana,09/15/2020,40.0
420560,Montana,09/16/2020,34.8
420561,Montana,09/17/2020,33.8
420562,Montana,09/18/2020,30.4
420563,Montana,09/19/2020,24.8
420564,Montana,09/20/2020,37.6
420565,Montana,09/21/2020,38.8
420566,Montana,09/22/2020,31.6
420567,Montana,09/23/2020,27.2
420568,Montana,09/24/2020,23.4
420569,Montana,09/25/2020,16.6
420570,Montana,09/26/2020,19.8
420571,Montana,09/27/2020,27.2
420572,Montana,09/28/2020,27.6
420573,Montana,09/29/2020,27.4
420574,Montana,09/30/2020,21.8
420575,Montana,10/01/2020,23.2
420576,Montana,10/02/2020,20.8
420577,Montana,10/03/2020,25.0
420578,Montana,10/04/2020,27.8
420579,Montana,10/05/2020,24.4
420580,Montana,10/06/2020,23.0
420581,Montana,10/07/2020,19.4
420582,Montana,10/08/2020,18.6
420583,Montana,10/09/2020,16.0
420584,Montana,10/10/2020,14.6
420585,Montana,10/11/2020,11.0
420586,Montana,10/12/2020,9.2
420587,Montana,10/13/2020,6.4
420588,Montana,10/14/2020,5.4
420589,Montana,10/15/2020,8.2
420590,Montana,10/16/2020,1.0
420591,Montana,10/17/2020,-7.0
420592,Montana,10/18/2020,-7.2
420593,Montana,10/19/2020,1.0
420594,Montana,10/20/2020,3.6
420595,Montana,10/21/2020,-1.0
420596,Montana,10/22/2020,-3.6
420597,Montana,10/23/2020,-5.6
420598,Montana,10/24/2020,-21.0
420599,Montana,10/25/2020,-7.6
420600,Montana,10/26/2020,-3.4
420601,Montana,10/27/2020,-1.2
420602,Montana,10/28/2020,-1.8
420603,Montana,10/29/2020,1.2
420604,Montana,10/30/2020,-2.2
420605,Montana,10/31/2020,4.2
420606,Montana,11/01/2020,2.0
420607,Montana,11/02/2020,4.6
420608,Montana,11/03/2020,4.8
420609,Montana,11/04/2020,-1.4
420610,Montana,11/05/2020,-0.2
420611,Montana,11/06/2020,-5.2
420612,Montana,11/07/2020,-5.6
420613,Montana,11/08/2020,-22.6
420614,Montana,11/09/2020,-9.4
420615,Montana,11/10/2020,-9.8
420616,Montana,11/11/2020,-13.0
420617,Montana,11/12/2020,-9.2
420618,Montana,11/13/2020,-13.2
420619,Montana,11/14/2020,-13.6
420620,Montana,11/15/2020,-8.8
420621,Montana,11/16/2020,-6.2
420622,Montana,11/17/2020,-5.2
420623,Montana,11/18/2020,-6.8
420624,Montana,11/19/2020,-7.8
420625,Montana,11/20/2020,-8.4
420626,Montana,11/21/2020,-7.4
420627,Montana,11/22/2020,-2.6
420628,Montana,11/23/2020,-3.8
420629,Montana,11/24/2020,0.8
420630,Montana,11/25/2020,3.2
420631,Montana,11/26/2020,-46.4
420632,Montana,11/27/2020,-20.6
420633,Montana,11/28/2020,-13.4
420634,Montana,11/29/2020,-4.0
420635,Montana,11/30/2020,-6.6
420636,Montana,12/01/2020,-6.6
420637,Montana,12/02/2020,-7.2
420638,Montana,12/03/2020,-7.2
420639,Montana,12/04/2020,-10.0
420640,Montana,12/05/2020,-7.2
420641,Montana,12/06/2020,-4.4
420642,Montana,12/07/2020,-5.6
420643,Montana,12/08/2020,-4.8
420644,Montana,12/09/2020,-7.6
420645,Montana,12/10/2020,-6.4
420646,Montana,12/11/2020,-12.8
420647,Montana,12/12/2020,-11.6
420648,Montana,12/13/2020,-9.2
420649,Montana,12/14/2020,-6.8
420650,Montana,12/15/2020,-6.6
420651,Montana,12/16/2020,-5.2
420652,Montana,12/17/2020,-5.8
420653,Montana,12/18/2020,-7.0
420654,Montana,12/19/2020,-3.8
420655,Montana,12/20/2020,-2.0
420656,Montana,12/21/2020,3.4
420657,Montana,12/22/2020,-2.4
420658,Montana,12/23/2020,7.4
420659,Montana,12/24/2020,-5.2
420660,Montana,12/25/2020,-59.6
420661,Montana,12/26/2020,-17.0
420662,Montana,12/27/2020,-6.8
420663,Montana,12/28/2020,-3.4
420664,Montana,12/29/2020,-5.0
420665,Montana,12/30/2020,-5.6
420666,Montana,12/31/2020,0.4
428649,Nebraska,02/15/2020,9.8
428650,Nebraska,02/16/2020,13.4
428651,Nebraska,02/17/2020,1.6
428652,Nebraska,02/18/2020,7.8
428653,Nebraska,02/19/2020,-3.2
428654,Nebraska,02/20/2020,1.6
428655,Nebraska,02/21/2020,8.2
428656,Nebraska,02/22/2020,19.6
428657,Nebraska,02/23/2020,14.4
428658,Nebraska,02/24/2020,8.2
428659,Nebraska,02/25/2020,2.0
428660,Nebraska,02/26/2020,7.8
428661,Nebraska,02/27/2020,6.2
428662,Nebraska,02/28/2020,13.8
428663,Nebraska,02/29/2020,24.6
428664,Nebraska,03/01/2020,20.2
428665,Nebraska,03/02/2020,10.2
428666,Nebraska,03/03/2020,15.6
428667,Nebraska,03/04/2020,18.2
428668,Nebraska,03/05/2020,9.2
428669,Nebraska,03/06/2020,17.2
428670,Nebraska,03/07/2020,24.0
428671,Nebraska,03/08/2020,26.8
428672,Nebraska,03/09/2020,0.2
428673,Nebraska,03/10/2020,8.0
428674,Nebraska,03/11/2020,18.4
428675,Nebraska,03/12/2020,13.2
428676,Nebraska,03/13/2020,8.4
428677,Nebraska,03/14/2020,-10.6
428678,Nebraska,03/15/2020,-5.8
428679,Nebraska,03/16/2020,2.8
428680,Nebraska,03/17/2020,1.6
428681,Nebraska,03/18/2020,-4.6
428682,Nebraska,03/19/2020,-19.6
428683,Nebraska,03/20/2020,-18.2
428684,Nebraska,03/21/2020,-9.2
428685,Nebraska,03/22/2020,-19.6
428686,Nebraska,03/23/2020,-10.6
428687,Nebraska,03/24/2020,-3.6
428688,Nebraska,03/25/2020,-1.0
428689,Nebraska,03/26/2020,-11.4
428690,Nebraska,03/27/2020,-15.2
428691,Nebraska,03/28/2020,-24.0
428692,Nebraska,03/29/2020,4.8
428693,Nebraska,03/30/2020,-1.6
428694,Nebraska,03/31/2020,2.6
428695,Nebraska,04/01/2020,4.4
428696,Nebraska,04/02/2020,-22.4
428697,Nebraska,04/03/2020,-27.0
428698,Nebraska,04/04/2020,-16.2
428699,Nebraska,04/05/2020,-8.8
428700,Nebraska,04/06/2020,-4.6
428701,Nebraska,04/07/2020,7.2
428702,Nebraska,04/08/2020,-8.4
428703,Nebraska,04/09/2020,-18.0
428704,Nebraska,04/10/2020,-13.2
428705,Nebraska,04/11/2020,-6.6
428706,Nebraska,04/12/2020,-52.2
428707,Nebraska,04/13/2020,-23.2
428708,Nebraska,04/14/2020,-20.2
428709,Nebraska,04/15/2020,-10.4
428710,Nebraska,04/16/2020,-33.0
428711,Nebraska,04/17/2020,-20.4
428712,Nebraska,04/18/2020,-1.8
428713,Nebraska,04/19/2020,-5.6
428714,Nebraska,04/20/2020,-4.4
428715,Nebraska,04/21/2020,2.6
428716,Nebraska,04/22/2020,-0.6
428717,Nebraska,04/23/2020,-2.6
428718,Nebraska,04/24/2020,-14.4
428719,Nebraska,04/25/2020,-0.6
428720,Nebraska,04/26/2020,5.6
428721,Nebraska,04/27/2020,8.2
428722,Nebraska,04/28/2020,-2.6
428723,Nebraska,04/29/2020,-3.4
428724,Nebraska,04/30/2020,7.4
428725,Nebraska,05/01/2020,11.2
428726,Nebraska,05/02/2020,3.8
428727,Nebraska,05/03/2020,12.4
428728,Nebraska,05/04/2020,-10.2
428729,Nebraska,05/05/2020,3.2
428730,Nebraska,05/06/2020,2.2
428731,Nebraska,05/07/2020,-8.8
428732,Nebraska,05/08/2020,5.6
428733,Nebraska,05/09/2020,3.6
428734,Nebraska,05/10/2020,6.4
428735,Nebraska,05/11/2020,-4.8
428736,Nebraska,05/12/2020,1.6
428737,Nebraska,05/13/2020,-8.4
428738,Nebraska,05/14/2020,2.2
428739,Nebraska,05/15/2020,13.4
428740,Nebraska,05/16/2020,2.2
428741,Nebraska,05/17/2020,3.6
428742,Nebraska,05/18/2020,7.6
428743,Nebraska,05/19/2020,11.4
428744,Nebraska,05/20/2020,11.6
428745,Nebraska,05/21/2020,8.6
428746,Nebraska,05/22/2020,5.4
428747,Nebraska,05/23/2020,32.0
428748,Nebraska,05/24/2020,17.4
428749,Nebraska,05/25/2020,-8.4
428750,Nebraska,05/26/2020,-1.2
428751,Nebraska,05/27/2020,10.6
428752,Nebraska,05/28/2020,17.6
428753,Nebraska,05/29/2020,25.2
428754,Nebraska,05/30/2020,8.8
428755,Nebraska,05/31/2020,25.4
428756,Nebraska,06/01/2020,12.4
428757,Nebraska,06/02/2020,16.2
428758,Nebraska,06/03/2020,18.2
428759,Nebraska,06/04/2020,19.8
428760,Nebraska,06/05/2020,23.2
428761,Nebraska,06/06/2020,30.4
428762,Nebraska,06/07/2020,25.2
428763,Nebraska,06/08/2020,18.8
428764,Nebraska,06/09/2020,2.6
428765,Nebraska,06/10/2020,20.4
428766,Nebraska,06/11/2020,27.0
428767,Nebraska,06/12/2020,31.8
428768,Nebraska,06/13/2020,42.6
428769,Nebraska,06/14/2020,32.8
428770,Nebraska,06/15/2020,23.8
428771,Nebraska,06/16/2020,23.8
428772,Nebraska,06/17/2020,24.2
428773,Nebraska,06/18/2020,13.4
428774,Nebraska,06/19/2020,28.6
428775,Nebraska,06/20/2020,42.8
428776,Nebraska,06/21/2020,35.8
428777,Nebraska,06/22/2020,21.0
428778,Nebraska,06/23/2020,34.0
428779,Nebraska,06/24/2020,32.0
428780,Nebraska,06/25/2020,30.4
428781,Nebraska,06/26/2020,32.2
428782,Nebraska,06/27/2020,46.8
428783,Nebraska,06/28/2020,37.2
428784,Nebraska,06/29/2020,27.4
428785,Nebraska,06/30/2020,28.0
428786,Nebraska,07/01/2020,31.6
428787,Nebraska,07/02/2020,41.4
428788,Nebraska,07/03/2020,48.8
428789,Nebraska,07/04/2020,36.2
428790,Nebraska,07/05/2020,28.8
428791,Nebraska,07/06/2020,28.0
428792,Nebraska,07/07/2020,27.6
428793,Nebraska,07/08/2020,24.4
428794,Nebraska,07/09/2020,27.8
428795,Nebraska,07/10/2020,29.4
428796,Nebraska,07/11/2020,44.0
428797,Nebraska,07/12/2020,42.8
428798,Nebraska,07/13/2020,26.2
428799,Nebraska,07/14/2020,25.8
428800,Nebraska,07/15/2020,23.6
428801,Nebraska,07/16/2020,27.4
428802,Nebraska,07/17/2020,30.4
428803,Nebraska,07/18/2020,35.2
428804,Nebraska,07/19/2020,38.2
428805,Nebraska,07/20/2020,22.6
428806,Nebraska,07/21/2020,26.4
428807,Nebraska,07/22/2020,27.0
428808,Nebraska,07/23/2020,26.8
428809,Nebraska,07/24/2020,30.0
428810,Nebraska,07/25/2020,41.8
428811,Nebraska,07/26/2020,25.8
428812,Nebraska,07/27/2020,27.8
428813,Nebraska,07/28/2020,26.2
428814,Nebraska,07/29/2020,16.6
428815,Nebraska,07/30/2020,23.4
428816,Nebraska,07/31/2020,37.8
428817,Nebraska,08/01/2020,42.4
428818,Nebraska,08/02/2020,46.4
428819,Nebraska,08/03/2020,31.4
428820,Nebraska,08/04/2020,28.2
428821,Nebraska,08/05/2020,26.0
428822,Nebraska,08/06/2020,23.4
428823,Nebraska,08/07/2020,33.0
428824,Nebraska,08/08/2020,41.8
428825,Nebraska,08/09/2020,35.2
428826,Nebraska,08/10/2020,24.8
428827,Nebraska,08/11/2020,22.6
428828,Nebraska,08/12/2020,20.2
428829,Nebraska,08/13/2020,20.0
428830,Nebraska,08/14/2020,22.8
428831,Nebraska,08/15/2020,44.0
428832,Nebraska,08/16/2020,29.8
428833,Nebraska,08/17/2020,
428834,Nebraska,08/18/2020,
428835,Nebraska,08/19/2020,
428836,Nebraska,08/20/2020,
428837,Nebraska,08/21/2020,
428838,Nebraska,08/22/2020,
428839,Nebraska,08/23/2020,
428840,Nebraska,08/24/2020,
428841,Nebraska,08/25/2020,
428842,Nebraska,08/26/2020,
428843,Nebraska,08/27/2020,
428844,Nebraska,08/28/2020,
428845,Nebraska,08/29/2020,
428846,Nebraska,08/30/2020,
428847,Nebraska,08/31/2020,
428848,Nebraska,09/01/2020,
428849,Nebraska,09/02/2020,
428850,Nebraska,09/03/2020,
428851,Nebraska,09/04/2020,
428852,Nebraska,09/05/2020,
428853,Nebraska,09/06/2020,
428854,Nebraska,09/07/2020,
428855,Nebraska,09/08/2020,
428856,Nebraska,09/09/2020,
428857,Nebraska,09/10/2020,
428858,Nebraska,09/11/2020,9.4
428859,Nebraska,09/12/2020,33.0
428860,Nebraska,09/13/2020,33.8
428861,Nebraska,09/14/2020,21.0
428862,Nebraska,09/15/2020,22.2
428863,Nebraska,09/16/2020,16.2
428864,Nebraska,09/17/2020,17.4
428865,Nebraska,09/18/2020,23.2
428866,Nebraska,09/19/2020,33.0
428867,Nebraska,09/20/2020,30.0
428868,Nebraska,09/21/2020,16.6
428869,Nebraska,09/22/2020,15.8
428870,Nebraska,09/23/2020,10.4
428871,Nebraska,09/24/2020,12.2
428872,Nebraska,09/25/2020,19.0
428873,Nebraska,09/26/2020,29.0
428874,Nebraska,09/27/2020,14.6
428875,Nebraska,09/28/2020,8.2
428876,Nebraska,09/29/2020,13.0
428877,Nebraska,09/30/2020,8.2
428878,Nebraska,10/01/2020,9.6
428879,Nebraska,10/02/2020,13.6
428880,Nebraska,10/03/2020,19.6
428881,Nebraska,10/04/2020,21.8
428882,Nebraska,10/05/2020,11.2
428883,Nebraska,10/06/2020,14.0
428884,Nebraska,10/07/2020,10.2
428885,Nebraska,10/08/2020,10.4
428886,Nebraska,10/09/2020,15.4
428887,Nebraska,10/10/2020,28.0
428888,Nebraska,10/11/2020,21.2
428889,Nebraska,10/12/2020,9.6
428890,Nebraska,10/13/2020,11.4
428891,Nebraska,10/14/2020,5.6
428892,Nebraska,10/15/2020,6.4
428893,Nebraska,10/16/2020,8.8
428894,Nebraska,10/17/2020,18.4
428895,Nebraska,10/18/2020,0.4
428896,Nebraska,10/19/2020,-0.8
428897,Nebraska,10/20/2020,-2.2
428898,Nebraska,10/21/2020,-1.0
428899,Nebraska,10/22/2020,-6.8
428900,Nebraska,10/23/2020,-2.4
428901,Nebraska,10/24/2020,-3.0
428902,Nebraska,10/25/2020,-17.2
428903,Nebraska,10/26/2020,-12.2
428904,Nebraska,10/27/2020,-3.8
428905,Nebraska,10/28/2020,-3.2
428906,Nebraska,10/29/2020,-3.6
428907,Nebraska,10/30/2020,4.0
428908,Nebraska,10/31/2020,13.4
428909,Nebraska,11/01/2020,0.4
428910,Nebraska,11/02/2020,2.0
428911,Nebraska,11/03/2020,13.8
428912,Nebraska,11/04/2020,-0.6
428913,Nebraska,11/05/2020,-1.2
428914,Nebraska,11/06/2020,1.6
428915,Nebraska,11/07/2020,3.2
428916,Nebraska,11/08/2020,-1.0
428917,Nebraska,11/09/2020,-11.4
428918,Nebraska,11/10/2020,-17.8
428919,Nebraska,11/11/2020,-9.2
428920,Nebraska,11/12/2020,-13.4
428921,Nebraska,11/13/2020,-7.2
428922,Nebraska,11/14/2020,-8.4
428923,Nebraska,11/15/2020,-6.8
428924,Nebraska,11/16/2020,-5.2
428925,Nebraska,11/17/2020,-5.8
428926,Nebraska,11/18/2020,-3.8
428927,Nebraska,11/19/2020,-2.4
428928,Nebraska,11/20/2020,-5.0
428929,Nebraska,11/21/2020,-7.6
428930,Nebraska,11/22/2020,-3.8
428931,Nebraska,11/23/2020,-11.8
428932,Nebraska,11/24/2020,-11.2
428933,Nebraska,11/25/2020,-1.0
428934,Nebraska,11/26/2020,-46.0
428935,Nebraska,11/27/2020,-24.8
428936,Nebraska,11/28/2020,-8.4
428937,Nebraska,11/29/2020,-17.4
428938,Nebraska,11/30/2020,-9.4
428939,Nebraska,12/01/2020,-8.8
428940,Nebraska,12/02/2020,-11.2
428941,Nebraska,12/03/2020,-11.0
428942,Nebraska,12/04/2020,-7.4
428943,Nebraska,12/05/2020,-5.4
428944,Nebraska,12/06/2020,-9.4
428945,Nebraska,12/07/2020,-6.8
428946,Nebraska,12/08/2020,-5.6
428947,Nebraska,12/09/2020,-1.2
428948,Nebraska,12/10/2020,-9.2
428949,Nebraska,12/11/2020,-17.6
428950,Nebraska,12/12/2020,-16.4
428951,Nebraska,12/13/2020,-13.6
428952,Nebraska,12/14/2020,-13.2
428953,Nebraska,12/15/2020,-14.6
428954,Nebraska,12/16/2020,-12.8
428955,Nebraska,12/17/2020,-12.0
428956,Nebraska,12/18/2020,-9.4
428957,Nebraska,12/19/2020,-5.4
428958,Nebraska,12/20/2020,-5.2
428959,Nebraska,12/21/2020,1.0
428960,Nebraska,12/22/2020,1.8
428961,Nebraska,12/23/2020,-19.6
428962,Nebraska,12/24/2020,-14.0
428963,Nebraska,12/25/2020,-60.6
428964,Nebraska,12/26/2020,-19.8
428965,Nebraska,12/27/2020,-18.8
428966,Nebraska,12/28/2020,-8.0
428967,Nebraska,12/29/2020,-43.0
428968,Nebraska,12/30/2020,-16.6
428969,Nebraska,12/31/2020,-7.6
442425,Nevada,02/15/2020,2.6
442426,Nevada,02/16/2020,9.2
442427,Nevada,02/17/2020,1.2
442428,Nevada,02/18/2020,2.8
442429,Nevada,02/19/2020,4.4
442430,Nevada,02/20/2020,3.6
442431,Nevada,02/21/2020,4.0
442432,Nevada,02/22/2020,-3.8
442433,Nevada,02/23/2020,8.2
442434,Nevada,02/24/2020,5.4
442435,Nevada,02/25/2020,2.8
442436,Nevada,02/26/2020,7.0
442437,Nevada,02/27/2020,6.2
442438,Nevada,02/28/2020,5.2
442439,Nevada,02/29/2020,4.2
442440,Nevada,03/01/2020,2.6
442441,Nevada,03/02/2020,3.2
442442,Nevada,03/03/2020,6.0
442443,Nevada,03/04/2020,7.0
442444,Nevada,03/05/2020,6.2
442445,Nevada,03/06/2020,4.8
442446,Nevada,03/07/2020,1.4
442447,Nevada,03/08/2020,6.6
442448,Nevada,03/09/2020,4.0
442449,Nevada,03/10/2020,-0.6
442450,Nevada,03/11/2020,5.2
442451,Nevada,03/12/2020,0.6
442452,Nevada,03/13/2020,0.4
442453,Nevada,03/14/2020,-3.4
442454,Nevada,03/15/2020,-2.2
442455,Nevada,03/16/2020,-6.0
442456,Nevada,03/17/2020,-13.0
442457,Nevada,03/18/2020,-23.2
442458,Nevada,03/19/2020,-33.0
442459,Nevada,03/20/2020,-35.4
442460,Nevada,03/21/2020,-38.8
442461,Nevada,03/22/2020,-39.0
442462,Nevada,03/23/2020,-39.2
442463,Nevada,03/24/2020,-38.2
442464,Nevada,03/25/2020,-40.0
442465,Nevada,03/26/2020,-41.6
442466,Nevada,03/27/2020,-42.6
442467,Nevada,03/28/2020,-43.8
442468,Nevada,03/29/2020,-44.4
442469,Nevada,03/30/2020,-38.4
442470,Nevada,03/31/2020,-36.0
442471,Nevada,04/01/2020,-35.0
442472,Nevada,04/02/2020,-39.8
442473,Nevada,04/03/2020,-40.0
442474,Nevada,04/04/2020,-45.4
442475,Nevada,04/05/2020,-47.2
442476,Nevada,04/06/2020,-44.0
442477,Nevada,04/07/2020,-42.0
442478,Nevada,04/08/2020,-42.0
442479,Nevada,04/09/2020,-43.6
442480,Nevada,04/10/2020,-43.8
442481,Nevada,04/11/2020,-41.8
442482,Nevada,04/12/2020,-52.2
442483,Nevada,04/13/2020,-42.0
442484,Nevada,04/14/2020,-39.6
442485,Nevada,04/15/2020,-36.2
442486,Nevada,04/16/2020,-39.4
442487,Nevada,04/17/2020,-42.2
442488,Nevada,04/18/2020,-43.8
442489,Nevada,04/19/2020,-42.0
442490,Nevada,04/20/2020,-40.6
442491,Nevada,04/21/2020,-37.4
442492,Nevada,04/22/2020,-36.0
442493,Nevada,04/23/2020,-39.2
442494,Nevada,04/24/2020,-40.2
442495,Nevada,04/25/2020,-41.0
442496,Nevada,04/26/2020,-39.8
442497,Nevada,04/27/2020,-36.8
442498,Nevada,04/28/2020,-34.6
442499,Nevada,04/29/2020,-35.0
442500,Nevada,04/30/2020,-36.4
442501,Nevada,05/01/2020,-36.4
442502,Nevada,05/02/2020,-37.6
442503,Nevada,05/03/2020,-36.0
442504,Nevada,05/04/2020,-33.4
442505,Nevada,05/05/2020,-30.4
442506,Nevada,05/06/2020,-32.2
442507,Nevada,05/07/2020,-33.2
442508,Nevada,05/08/2020,-34.4
442509,Nevada,05/09/2020,-32.6
442510,Nevada,05/10/2020,-30.6
442511,Nevada,05/11/2020,-33.4
442512,Nevada,05/12/2020,-32.0
442513,Nevada,05/13/2020,-28.8
442514,Nevada,05/14/2020,-31.8
442515,Nevada,05/15/2020,-32.4
442516,Nevada,05/16/2020,-33.2
442517,Nevada,05/17/2020,-33.4
442518,Nevada,05/18/2020,-31.0
442519,Nevada,05/19/2020,-28.4
442520,Nevada,05/20/2020,-25.0
442521,Nevada,05/21/2020,-26.4
442522,Nevada,05/22/2020,-30.6
442523,Nevada,05/23/2020,-29.4
442524,Nevada,05/24/2020,-24.4
442525,Nevada,05/25/2020,-29.8
442526,Nevada,05/26/2020,-26.8
442527,Nevada,05/27/2020,-25.4
442528,Nevada,05/28/2020,-27.8
442529,Nevada,05/29/2020,-30.2
442530,Nevada,05/30/2020,-30.4
442531,Nevada,05/31/2020,-26.2
442532,Nevada,06/01/2020,-25.2
442533,Nevada,06/02/2020,-23.2
442534,Nevada,06/03/2020,-22.0
442535,Nevada,06/04/2020,-21.8
442536,Nevada,06/05/2020,-22.6
442537,Nevada,06/06/2020,-21.6
442538,Nevada,06/07/2020,-18.4
442539,Nevada,06/08/2020,-17.8
442540,Nevada,06/09/2020,-15.4
442541,Nevada,06/10/2020,-17.0
442542,Nevada,06/11/2020,-20.4
442543,Nevada,06/12/2020,-22.8
442544,Nevada,06/13/2020,-19.8
442545,Nevada,06/14/2020,-15.4
442546,Nevada,06/15/2020,-18.8
442547,Nevada,06/16/2020,-17.0
442548,Nevada,06/17/2020,-16.2
442549,Nevada,06/18/2020,-17.8
442550,Nevada,06/19/2020,-19.8
442551,Nevada,06/20/2020,-18.6
442552,Nevada,06/21/2020,-16.2
442553,Nevada,06/22/2020,-20.4
442554,Nevada,06/23/2020,-18.8
442555,Nevada,06/24/2020,-18.2
442556,Nevada,06/25/2020,-19.8
442557,Nevada,06/26/2020,-21.4
442558,Nevada,06/27/2020,-20.4
442559,Nevada,06/28/2020,-20.2
442560,Nevada,06/29/2020,-17.2
442561,Nevada,06/30/2020,-16.0
442562,Nevada,07/01/2020,-15.0
442563,Nevada,07/02/2020,-14.2
442564,Nevada,07/03/2020,-17.2
442565,Nevada,07/04/2020,-21.4
442566,Nevada,07/05/2020,-19.8
442567,Nevada,07/06/2020,-17.8
442568,Nevada,07/07/2020,-17.4
442569,Nevada,07/08/2020,-17.0
442570,Nevada,07/09/2020,-19.6
442571,Nevada,07/10/2020,-22.0
442572,Nevada,07/11/2020,-22.6
442573,Nevada,07/12/2020,-21.6
442574,Nevada,07/13/2020,-22.0
442575,Nevada,07/14/2020,-19.2
442576,Nevada,07/15/2020,-18.6
442577,Nevada,07/16/2020,-20.6
442578,Nevada,07/17/2020,-22.0
442579,Nevada,07/18/2020,-21.8
442580,Nevada,07/19/2020,-18.2
442581,Nevada,07/20/2020,-20.8
442582,Nevada,07/21/2020,-19.4
442583,Nevada,07/22/2020,-19.8
442584,Nevada,07/23/2020,-20.2
442585,Nevada,07/24/2020,-21.4
442586,Nevada,07/25/2020,-20.0
442587,Nevada,07/26/2020,-17.0
442588,Nevada,07/27/2020,-20.0
442589,Nevada,07/28/2020,-19.6
442590,Nevada,07/29/2020,-20.2
442591,Nevada,07/30/2020,-22.6
442592,Nevada,07/31/2020,-22.8
442593,Nevada,08/01/2020,-21.6
442594,Nevada,08/02/2020,-18.4
442595,Nevada,08/03/2020,-19.2
442596,Nevada,08/04/2020,-18.4
442597,Nevada,08/05/2020,-18.8
442598,Nevada,08/06/2020,-20.2
442599,Nevada,08/07/2020,-21.2
442600,Nevada,08/08/2020,-19.6
442601,Nevada,08/09/2020,-17.2
442602,Nevada,08/10/2020,-20.4
442603,Nevada,08/11/2020,-20.6
442604,Nevada,08/12/2020,-20.4
442605,Nevada,08/13/2020,-21.6
442606,Nevada,08/14/2020,-23.4
442607,Nevada,08/15/2020,-22.2
442608,Nevada,08/16/2020,-20.2
442609,Nevada,08/17/2020,-23.8
442610,Nevada,08/18/2020,-23.6
442611,Nevada,08/19/2020,-23.6
442612,Nevada,08/20/2020,-24.0
442613,Nevada,08/21/2020,-24.0
442614,Nevada,08/22/2020,-22.0
442615,Nevada,08/23/2020,-20.0
